Timestamp,Steps,PAM Score
2025-06-04 13:59:00,7,1.125
2025-06-04 14:00:00,49,4.8125
2025-06-04 14:01:00,33,3.0625
2025-06-04 14:02:00,73,6.5625
2025-06-04 14:06:00,38,2.9375
2025-06-04 14:07:00,47,5.3125
2025-06-04 14:08:00,20,2.0
2025-06-04 14:09:00,2,0.8125
2025-06-04 14:10:00,0,1.5
2025-06-04 14:11:00,0,1.375
2025-06-04 14:12:00,0,1.5625
2025-06-04 14:13:00,0,1.0
2025-06-04 14:14:00,0,0.3125
2025-06-04 14:15:00,0,0.375
2025-06-04 14:16:00,0,0.0
2025-06-04 14:17:00,0,0.125
2025-06-04 14:18:00,0,0.125
2025-06-04 14:19:00,0,0.0625
2025-06-04 14:20:00,9,1.0625
2025-06-04 14:21:00,27,1.625
2025-06-04 14:22:00,0,0.0625
2025-06-04 14:23:00,9,0.75
2025-06-04 14:24:00,30,1.625
2025-06-04 14:25:00,71,3.5
2025-06-04 14:26:00,78,3.5625
2025-06-04 14:27:00,68,2.875
2025-06-04 14:28:00,40,1.8125
2025-06-04 14:29:00,15,1.25
2025-06-04 14:30:00,2,0.5
2025-06-04 14:31:00,0,0.5
2025-06-04 14:32:00,0,0.5
2025-06-04 14:33:00,1,0.625
2025-06-04 14:34:00,0,0.0625
2025-06-04 14:35:00,0,0.25
2025-06-04 14:36:00,0,0.4375
2025-06-04 14:37:00,0,0.0625
2025-06-04 14:38:00,4,0.625
2025-06-04 14:39:00,0,0.9375
2025-06-04 14:40:00,0,0.5
2025-06-04 14:41:00,0,0.125
2025-06-04 14:42:00,5,0.625
2025-06-04 14:43:00,5,1.0
2025-06-04 14:44:00,0,0.0
2025-06-04 14:45:00,0,0.8125
2025-06-04 14:46:00,0,0.5625
2025-06-04 14:47:00,0,1.25
2025-06-04 14:48:00,0,0.4375
2025-06-04 14:49:00,0,0.5
2025-06-04 14:50:00,0,0.0625
2025-06-04 14:51:00,0,0.25
2025-06-04 14:52:00,0,0.1875
2025-06-04 14:53:00,0,1.25
2025-06-04 14:54:00,0,0.0625
2025-06-04 14:55:00,0,0.0625
2025-06-04 14:56:00,0,0.375
2025-06-04 14:57:00,0,0.125
2025-06-04 14:58:00,0,0.25
2025-06-04 14:59:00,0,0.0
2025-06-04 15:00:00,0,0.0625
2025-06-04 15:01:00,0,0.0
2025-06-04 15:02:00,0,0.4375
2025-06-04 15:03:00,0,0.0625
2025-06-04 15:04:00,0,0.125
2025-06-04 15:05:00,0,0.4375
2025-06-04 15:06:00,0,0.625
2025-06-04 15:07:00,0,0.0
2025-06-04 15:08:00,0,0.0625
2025-06-04 15:09:00,0,0.5625
2025-06-04 15:10:00,0,0.375
2025-06-04 15:11:00,0,0.375
2025-06-04 15:12:00,0,0.1875
2025-06-04 15:13:00,0,0.0625
2025-06-04 15:14:00,0,0.0625
2025-06-04 15:15:00,0,0.0
2025-06-04 15:16:00,0,0.0
2025-06-04 15:17:00,0,0.375
2025-06-04 15:18:00,0,0.0
2025-06-04 15:19:00,0,0.0625
2025-06-04 15:20:00,0,0.1875
2025-06-04 15:21:00,0,0.375
2025-06-04 15:22:00,0,0.0
2025-06-04 15:23:00,0,0.0
2025-06-04 15:24:00,18,1.3125
2025-06-04 15:25:00,1,0.5625
2025-06-04 15:26:00,0,0.0625
2025-06-04 15:27:00,0,0.25
2025-06-04 15:28:00,0,0.5625
2025-06-04 15:29:00,0,1.0625
2025-06-04 15:30:00,0,0.75
2025-06-04 15:31:00,0,0.0625
2025-06-04 15:32:00,0,0.4375
2025-06-04 15:33:00,7,0.75
2025-06-04 15:34:00,5,0.4375
2025-06-04 15:35:00,0,0.0
